Audiofilename,Starttime,Endtime
BUK4_20161011_000804.wav,1083.0,1083.5
BUK4_20161011_000804.wav,1085.0,1086.0
BUK4_20161011_000804.wav,1086.5,1088.5
BUK4_20161011_000804.wav,1089.0,1090.0
BUK4_20161011_000804.wav,1090.5,1091.0
BUK4_20161011_000804.wav,1092.0,1092.5
BUK4_20161011_000804.wav,1093.0,1093.5
BUK4_20161011_000804.wav,1094.0,1094.5
BUK4_20161011_000804.wav,1095.0,1097.0
BUK4_20161011_000804.wav,1098.0,1098.5
BUK4_20161011_000804.wav,1101.0,1103.0
BUK4_20161011_000804.wav,1103.5,1104.5
BUK4_20161011_000804.wav,1105.5,1108.0
BUK4_20161011_000804.wav,1108.5,1113.5
BUK4_20161011_000804.wav,1114.0,1114.5
BUK4_20161011_000804.wav,1117.0,1121.5
BUK4_20161011_000804.wav,1122.0,1123.0
BUK4_20161011_000804.wav,1123.5,1124.5
BUK4_20161011_000804.wav,1126.5,1127.0
BUK4_20161011_000804.wav,1127.5,1134.0
BUK4_20161011_000804.wav,1134.5,1135.0
BUK4_20161011_000804.wav,1137.5,1138.0
BUK4_20161011_000804.wav,1140.5,1141.5
BUK4_20161011_000804.wav,1142.5,1143.0
BUK4_20161011_000804.wav,1144.5,1145.0
BUK4_20161011_000804.wav,1146.0,1146.5
BUK4_20161011_000804.wav,1147.5,1151.0
BUK4_20161011_000804.wav,1152.5,1153.5
BUK4_20161011_000804.wav,1154.0,1154.5
BUK4_20161011_000804.wav,1155.0,1155.5
BUK4_20161011_000804.wav,1156.0,1156.5
BUK4_20161011_000804.wav,1157.0,1160.0
BUK4_20161011_000804.wav,1160.5,1161.0
BUK4_20161011_000804.wav,1161.5,1162.0
BUK4_20161011_000804.wav,1162.5,1164.0
BUK4_20161011_000804.wav,1165.0,1166.5
BUK4_20161011_000804.wav,1167.0,1167.5
BUK4_20161011_000804.wav,1168.0,1171.0
BUK4_20161011_000804.wav,1171.5,1172.0
BUK4_20161011_000804.wav,1173.0,1173.5
BUK4_20161011_000804.wav,1176.5,1178.0
BUK4_20161011_000804.wav,1178.5,1180.0
BUK4_20161011_000804.wav,1180.5,1181.0
BUK4_20161011_000804.wav,1183.0,1184.0
BUK4_20161011_000804.wav,1184.5,1188.0
BUK4_20161011_000804.wav,1189.5,1190.0
BUK4_20161011_000804.wav,1193.0,1193.5
BUK4_20161011_000804.wav,1194.0,1197.0
BUK4_20161011_000804.wav,1197.5,1198.0
BUK4_20161011_000804.wav,1198.5,1199.0
BUK4_20161011_000804.wav,1199.5,1200.0
BUK4_20161011_000804.wav,1202.0,1204.5
BUK4_20161011_000804.wav,1205.0,1206.0
BUK4_20161011_000804.wav,1209.0,1211.5
BUK4_20161011_000804.wav,1212.0,1212.5
BUK4_20161011_000804.wav,1213.5,1214.0
BUK4_20161011_000804.wav,1214.5,1215.0
BUK4_20161011_000804.wav,1215.5,1216.0
BUK4_20161011_000804.wav,1216.5,1218.0
BUK4_20161011_000804.wav,1218.5,1219.5
BUK4_20161011_000804.wav,1220.0,1220.5
BUK4_20161011_000804.wav,1221.0,1223.5
BUK4_20161011_000804.wav,1224.0,1226.5
BUK4_20161011_000804.wav,1227.0,1228.0
BUK4_20161011_000804.wav,1229.0,1230.5
BUK4_20161011_000804.wav,1231.0,1234.0
BUK4_20161011_000804.wav,1234.5,1237.5
BUK4_20161011_000804.wav,1239.5,1240.0
BUK4_20161011_000804.wav,1240.5,1241.5
BUK4_20161011_000804.wav,1242.0,1242.5
BUK4_20161011_000804.wav,1243.5,1244.5
BUK4_20161011_000804.wav,1246.0,1246.5
BUK4_20161011_000804.wav,1248.0,1248.5
BUK4_20161011_000804.wav,1250.0,1250.5
BUK4_20161011_000804.wav,1252.0,1253.0
BUK4_20161011_000804.wav,1254.5,1255.0
BUK4_20161011_000804.wav,1255.5,1256.0
BUK4_20161011_000804.wav,1257.0,1257.5
BUK4_20161011_000804.wav,1258.0,1259.0
BUK4_20161011_000804.wav,1260.5,1261.0
BUK4_20161011_000804.wav,1261.5,1262.0
BUK4_20161011_000804.wav,1263.0,1264.0
BUK4_20161011_000804.wav,1264.5,1265.0
BUK4_20161011_000804.wav,1265.5,1282.0
BUK4_20161011_000804.wav,1282.5,1283.0
BUK4_20161011_000804.wav,1283.5,1287.0
BUK4_20161011_000804.wav,1288.0,1289.0
BUK4_20161011_000804.wav,1289.5,1290.0
BUK4_20161011_000804.wav,1290.5,1293.0
BUK4_20161011_000804.wav,1293.5,1294.0
BUK4_20161011_000804.wav,1294.5,1296.5
BUK4_20161011_000804.wav,1297.0,1298.0
BUK4_20161011_000804.wav,1298.5,1299.5
BUK4_20161011_000804.wav,1300.0,1302.5
BUK4_20161011_000804.wav,1303.5,1304.5
BUK4_20161011_000804.wav,1305.0,1305.5
BUK4_20161011_000804.wav,1306.0,1308.5
BUK4_20161011_000804.wav,1309.5,1310.5
BUK4_20161011_000804.wav,1311.5,1312.5
BUK4_20161011_000804.wav,1313.5,1315.5
BUK4_20161011_000804.wav,1316.0,1318.5
BUK4_20161011_000804.wav,1321.0,1321.5
BUK4_20161011_000804.wav,1322.5,1324.5
BUK4_20161011_000804.wav,1325.5,1326.5
BUK4_20161011_000804.wav,1327.5,1329.0
BUK4_20161011_000804.wav,1329.5,1330.5
BUK4_20161011_000804.wav,1332.0,1332.5
BUK4_20161011_000804.wav,1333.0,1334.5
BUK4_20161011_000804.wav,1335.0,1335.5
BUK4_20161011_000804.wav,1336.0,1336.5
BUK4_20161011_000804.wav,1337.5,1338.5
BUK4_20161011_000804.wav,1339.0,1339.5
BUK4_20161011_000804.wav,1341.0,1342.5
BUK4_20161011_000804.wav,1343.0,1343.5
BUK4_20161011_000804.wav,1345.0,1347.5
BUK4_20161011_000804.wav,1348.5,1350.0
BUK4_20161011_000804.wav,1351.0,1353.0
BUK4_20161011_000804.wav,1353.5,1356.0
BUK4_20161011_000804.wav,1356.5,1359.5
BUK4_20161011_000804.wav,1360.5,1361.0
BUK4_20161011_000804.wav,1361.5,1363.0
BUK4_20161011_000804.wav,1363.5,1364.5
BUK4_20161011_000804.wav,1365.0,1367.0
BUK4_20161011_000804.wav,1368.5,1369.0
BUK4_20161011_000804.wav,1369.5,1371.5
BUK4_20161011_000804.wav,1372.0,1373.5
BUK4_20161011_000804.wav,1374.0,1374.5
BUK4_20161011_000804.wav,1375.0,1385.0
BUK4_20161011_000804.wav,1385.5,1388.5
BUK4_20161011_000804.wav,1389.0,1389.5
BUK4_20161011_000804.wav,1391.0,1394.0
BUK4_20161011_000804.wav,1394.5,1395.5
BUK4_20161011_000804.wav,1396.0,1399.0
BUK4_20161011_000804.wav,1399.5,1400.0
BUK4_20161011_000804.wav,1400.5,1401.0
BUK4_20161011_000804.wav,1401.5,1402.0
BUK4_20161011_000804.wav,1402.5,1404.5
BUK4_20161011_000804.wav,1405.5,1407.0
BUK4_20161011_000804.wav,1407.5,1408.0
BUK4_20161011_000804.wav,1408.5,1410.0
BUK4_20161011_000804.wav,1410.5,1411.0
BUK4_20161011_000804.wav,1413.0,1415.0
BUK4_20161011_000804.wav,1415.5,1416.5
BUK4_20161011_000804.wav,1417.0,1426.0
BUK4_20161011_000804.wav,1426.5,1427.5
BUK4_20161011_000804.wav,1428.0,1429.0
BUK4_20161011_000804.wav,1429.5,1433.0
BUK4_20161011_000804.wav,1434.0,1435.0
BUK4_20161011_000804.wav,1435.5,1436.5
BUK4_20161011_000804.wav,1437.0,1438.5
BUK4_20161011_000804.wav,1440.0,1441.0
BUK4_20161011_000804.wav,1441.5,1442.0
BUK4_20161011_000804.wav,1443.5,1445.5
BUK4_20161011_000804.wav,1446.0,1446.5
BUK4_20161011_000804.wav,1448.0,1451.5
BUK4_20161011_000804.wav,1452.5,1455.5
BUK4_20161011_000804.wav,1456.0,1456.5
BUK4_20161011_000804.wav,1458.0,1459.0
BUK4_20161011_000804.wav,1460.5,1461.5
BUK4_20161011_000804.wav,1462.0,1463.0
BUK4_20161011_000804.wav,1463.5,1464.0
BUK4_20161011_000804.wav,1464.5,1465.0
BUK4_20161011_000804.wav,1466.0,1466.5
BUK4_20161011_000804.wav,1467.0,1469.5
BUK4_20161011_000804.wav,1470.5,1471.5
BUK4_20161011_000804.wav,1472.0,1476.5
BUK4_20161011_000804.wav,1477.0,1477.5
BUK4_20161011_000804.wav,1478.0,1478.5
BUK4_20161011_000804.wav,1480.5,1481.0
BUK4_20161011_000804.wav,1481.5,1482.0
BUK4_20161011_000804.wav,1482.5,1483.5
BUK4_20161011_000804.wav,1484.0,1485.0
BUK4_20161011_000804.wav,1487.5,1488.5
BUK4_20161011_000804.wav,1489.0,1490.5
BUK4_20161011_000804.wav,1491.5,1492.0
BUK4_20161011_000804.wav,1492.5,1494.0
BUK4_20161011_000804.wav,1494.5,1495.0
BUK4_20161011_000804.wav,1495.5,1498.0
BUK4_20161011_000804.wav,1499.0,1499.5
BUK4_20161011_000804.wav,1500.0,1501.0
BUK4_20161011_000804.wav,1502.0,1503.0
BUK4_20161011_000804.wav,1503.5,1510.5
BUK4_20161011_000804.wav,1511.0,1512.0
BUK4_20161011_000804.wav,1516.0,1516.5
BUK4_20161011_000804.wav,1517.0,1518.0
BUK4_20161011_000804.wav,1518.5,1519.5
BUK4_20161011_000804.wav,1521.5,1522.0
BUK4_20161011_000804.wav,1522.5,1523.0
BUK4_20161011_000804.wav,1524.5,1525.0
BUK4_20161011_000804.wav,1526.0,1526.5
BUK4_20161011_000804.wav,1527.0,1527.5
BUK4_20161011_000804.wav,1528.5,1531.0
BUK4_20161011_000804.wav,1531.5,1534.0
BUK4_20161011_000804.wav,1535.5,1536.0
BUK4_20161011_000804.wav,1536.5,1537.0
BUK4_20161011_000804.wav,1539.5,1540.0
BUK4_20161011_000804.wav,1540.5,1541.5
BUK4_20161011_000804.wav,1542.5,1543.0
BUK4_20161011_000804.wav,1544.5,1547.0
BUK4_20161011_000804.wav,1548.0,1550.0
BUK4_20161011_000804.wav,1551.0,1551.5
BUK4_20161011_000804.wav,1552.0,1553.5
BUK4_20161011_000804.wav,1554.0,1556.0
BUK4_20161011_000804.wav,1556.5,1557.0
BUK4_20161011_000804.wav,1557.5,1559.0
BUK4_20161011_000804.wav,1559.5,1560.0
BUK4_20161011_000804.wav,1560.5,1561.0
BUK4_20161011_000804.wav,1561.5,1564.5
BUK4_20161011_000804.wav,1565.0,1565.5
BUK4_20161011_000804.wav,1566.0,1567.0
BUK4_20161011_000804.wav,1568.0,1568.5
BUK4_20161011_000804.wav,1570.0,1571.0
BUK4_20161011_000804.wav,1573.0,1574.0
BUK4_20161011_000804.wav,1575.5,1576.5
BUK4_20161011_000804.wav,1577.5,1579.5
BUK4_20161011_000804.wav,1580.0,1582.0
BUK4_20161011_000804.wav,1583.0,1584.0
BUK4_20161011_000804.wav,1584.5,1585.5
BUK4_20161011_000804.wav,1586.0,1586.5
BUK4_20161011_000804.wav,1587.5,1588.5
BUK4_20161011_000804.wav,1590.0,1591.0
BUK4_20161011_000804.wav,1591.5,1592.5
BUK4_20161011_000804.wav,1593.5,1594.5
BUK4_20161011_000804.wav,1595.0,1596.0
BUK4_20161011_000804.wav,1596.5,1597.5
BUK4_20161011_000804.wav,1598.0,1602.0
BUK4_20161011_000804.wav,1602.5,1606.5
BUK4_20161011_000804.wav,1607.0,1607.5
BUK4_20161011_000804.wav,1608.5,1609.0
BUK4_20161011_000804.wav,1609.5,1610.0
BUK4_20161011_000804.wav,1610.5,1611.0
BUK4_20161011_000804.wav,1612.0,1612.5
BUK4_20161011_000804.wav,1613.0,1613.5
BUK4_20161011_000804.wav,1616.0,1616.5
BUK4_20161011_000804.wav,1618.5,1623.0
BUK4_20161011_000804.wav,1623.5,1624.0
BUK4_20161011_000804.wav,1624.5,1625.0
BUK4_20161011_000804.wav,1627.5,1629.5
BUK4_20161011_000804.wav,1630.5,1632.0
BUK4_20161011_000804.wav,1634.0,1634.5
BUK4_20161011_000804.wav,1635.0,1635.5
BUK4_20161011_000804.wav,1636.0,1637.0
BUK4_20161011_000804.wav,1637.5,1638.5
BUK4_20161011_000804.wav,1639.0,1639.5
BUK4_20161011_000804.wav,1640.5,1641.5
BUK4_20161011_000804.wav,1642.0,1643.5
BUK4_20161011_000804.wav,1644.0,1644.5
BUK4_20161011_000804.wav,1645.0,1645.5
BUK4_20161011_000804.wav,1647.5,1649.5
BUK4_20161011_000804.wav,1650.0,1652.5
BUK4_20161011_000804.wav,1653.0,1653.5
BUK4_20161011_000804.wav,1654.5,1657.0
BUK4_20161011_000804.wav,1657.5,1658.5
BUK4_20161011_000804.wav,1660.0,1661.0
BUK4_20161011_000804.wav,1662.5,1663.0
BUK4_20161011_000804.wav,1663.5,1664.0
BUK4_20161011_000804.wav,1664.5,1665.0
BUK4_20161011_000804.wav,1665.5,1666.0
BUK4_20161011_000804.wav,1666.5,1667.5
BUK4_20161011_000804.wav,1670.0,1670.5
BUK4_20161011_000804.wav,1672.0,1672.5
BUK4_20161011_000804.wav,1674.0,1674.5
BUK4_20161011_000804.wav,1675.0,1675.5
BUK4_20161011_000804.wav,1677.0,1678.0
BUK4_20161011_000804.wav,1678.5,1679.5
BUK4_20161011_000804.wav,1680.0,1681.5
BUK4_20161011_000804.wav,1682.0,1683.0
BUK4_20161011_000804.wav,1684.0,1685.5
BUK4_20161011_000804.wav,1689.0,1689.5
BUK4_20161011_000804.wav,1690.5,1691.0
BUK4_20161011_000804.wav,1691.5,1693.0
BUK4_20161011_000804.wav,1694.0,1696.5
BUK4_20161011_000804.wav,1697.0,1698.0
BUK4_20161011_000804.wav,1698.5,1699.5
BUK4_20161011_000804.wav,1700.5,1703.5
BUK4_20161011_000804.wav,1705.5,1707.5
BUK4_20161011_000804.wav,1709.0,1710.5
BUK4_20161011_000804.wav,1711.5,1714.5
BUK4_20161011_000804.wav,1715.0,1716.0
BUK4_20161011_000804.wav,1716.5,1718.0
BUK4_20161011_000804.wav,1719.0,1720.0
BUK4_20161011_000804.wav,1721.0,1721.5
BUK4_20161011_000804.wav,1723.0,1727.5
BUK4_20161011_000804.wav,1728.0,1729.5
BUK4_20161011_000804.wav,1730.0,1731.5
BUK4_20161011_000804.wav,1732.0,1734.0
BUK4_20161011_000804.wav,1734.5,1736.0
BUK4_20161011_000804.wav,1738.0,1738.5
BUK4_20161011_000804.wav,1739.0,1739.5
BUK4_20161011_000804.wav,1740.0,1741.5
BUK4_20161011_000804.wav,1742.0,1747.5
BUK4_20161011_000804.wav,1748.5,1749.0
BUK4_20161011_000804.wav,1750.0,1752.5
BUK4_20161011_000804.wav,1753.5,1754.0
BUK4_20161011_000804.wav,1756.5,1757.0
BUK4_20161011_000804.wav,1757.5,1758.0
BUK4_20161011_000804.wav,1759.0,1759.5
BUK4_20161011_000804.wav,1760.0,1760.5
BUK4_20161011_000804.wav,1762.0,1765.0
BUK4_20161011_000804.wav,1766.5,1767.0
BUK4_20161011_000804.wav,1767.5,1768.5
BUK4_20161011_000804.wav,1769.0,1769.5
BUK4_20161011_000804.wav,1770.5,1772.5
BUK4_20161011_000804.wav,1773.5,1775.0
BUK4_20161011_000804.wav,1776.0,1780.0
BUK4_20161011_000804.wav,1781.0,1783.5
BUK4_20161011_000804.wav,1784.0,1788.0
BUK4_20161011_000804.wav,1788.5,1789.0
BUK4_20161011_000804.wav,1789.5,1790.0
BUK4_20161011_000804.wav,1790.5,1791.5
BUK4_20161011_000804.wav,1792.5,1795.5
BUK4_20161011_000804.wav,1797.0,1799.5
BUK5_20180921_015906a.wav,1.0,2.0
BUK5_20180921_015906a.wav,2.5,3.5
BUK5_20180921_015906a.wav,5.5,6.0
BUK5_20180921_015906a.wav,6.5,7.0
BUK5_20180921_015906a.wav,8.5,9.5
BUK5_20180921_015906a.wav,10.0,11.0
BUK5_20180921_015906a.wav,11.5,12.0
BUK5_20180921_015906a.wav,12.5,13.0
BUK5_20180921_015906a.wav,14.0,14.5
BUK5_20180921_015906a.wav,15.0,16.0
BUK5_20180921_015906a.wav,17.5,18.0
BUK5_20180921_015906a.wav,19.0,19.5
BUK5_20180921_015906a.wav,20.5,21.0
BUK5_20180921_015906a.wav,23.0,24.0
BUK5_20180921_015906a.wav,24.5,25.0
BUK5_20180921_015906a.wav,25.5,26.0
BUK5_20180921_015906a.wav,26.5,30.5
BUK5_20180921_015906a.wav,31.0,32.5
BUK5_20180921_015906a.wav,33.0,34.0
BUK5_20180921_015906a.wav,34.5,37.5
BUK5_20180921_015906a.wav,38.0,46.5
BUK5_20180921_015906a.wav,47.5,48.0
BUK5_20180921_015906a.wav,49.0,50.0
BUK5_20180921_015906a.wav,50.5,51.0
BUK5_20180921_015906a.wav,51.5,52.0
BUK5_20180921_015906a.wav,52.5,60.0
BUK5_20180921_015906a.wav,60.5,61.5
BUK5_20180921_015906a.wav,63.0,65.0
BUK5_20180921_015906a.wav,65.5,69.0
BUK5_20180921_015906a.wav,69.5,70.0
BUK5_20180921_015906a.wav,72.0,76.5
BUK5_20180921_015906a.wav,77.0,78.0
BUK5_20180921_015906a.wav,79.0,80.5
BUK5_20180921_015906a.wav,81.0,82.0
BUK5_20180921_015906a.wav,82.5,83.0
BUK5_20180921_015906a.wav,84.0,86.5
BUK5_20180921_015906a.wav,87.0,88.0
BUK5_20180921_015906a.wav,89.0,90.0
BUK5_20180921_015906a.wav,90.5,91.5
BUK5_20180921_015906a.wav,92.0,92.5
BUK5_20180921_015906a.wav,93.5,95.5
BUK5_20180921_015906a.wav,96.0,96.5
BUK5_20180921_015906a.wav,97.0,99.0
BUK5_20180921_015906a.wav,99.5,104.0
BUK5_20180921_015906a.wav,105.0,106.0
BUK5_20180921_015906a.wav,106.5,107.0
BUK5_20180921_015906a.wav,107.5,108.5
BUK5_20180921_015906a.wav,109.5,110.0
BUK5_20180921_015906a.wav,111.0,111.5
BUK5_20180921_015906a.wav,113.0,117.0
BUK5_20180921_015906a.wav,117.5,119.0
BUK5_20180921_015906a.wav,119.5,120.0
BUK5_20180921_015906a.wav,121.0,124.0
BUK5_20180921_015906a.wav,125.0,128.0
BUK5_20180921_015906a.wav,128.5,129.0
BUK5_20180921_015906a.wav,129.5,130.5
BUK5_20180921_015906a.wav,131.5,133.0
BUK5_20180921_015906a.wav,133.5,134.0
BUK5_20180921_015906a.wav,134.5,136.5
BUK5_20180921_015906a.wav,137.0,137.5
BUK5_20180921_015906a.wav,138.0,138.5
BUK5_20180921_015906a.wav,140.5,141.0
BUK5_20180921_015906a.wav,142.0,142.5
BUK5_20180921_015906a.wav,143.0,144.5
BUK5_20180921_015906a.wav,146.0,146.5
BUK5_20180921_015906a.wav,147.0,150.0
BUK5_20180921_015906a.wav,151.0,151.5
BUK5_20180921_015906a.wav,152.0,152.5
BUK5_20180921_015906a.wav,154.0,155.0
BUK5_20180921_015906a.wav,155.5,156.0
BUK5_20180921_015906a.wav,156.5,157.0
BUK5_20180921_015906a.wav,157.5,158.0
BUK5_20180921_015906a.wav,158.5,160.5
BUK5_20180921_015906a.wav,161.0,161.5
BUK5_20180921_015906a.wav,162.0,163.5
BUK5_20180921_015906a.wav,164.0,165.5
BUK5_20180921_015906a.wav,166.5,167.0
BUK5_20180921_015906a.wav,167.5,170.0
BUK5_20180921_015906a.wav,170.5,171.0
BUK5_20180921_015906a.wav,171.5,172.5
BUK5_20180921_015906a.wav,173.0,174.0
BUK5_20180921_015906a.wav,174.5,175.0
BUK5_20180921_015906a.wav,176.5,177.0
BUK5_20180921_015906a.wav,178.0,179.0
BUK5_20180921_015906a.wav,179.5,180.5
BUK5_20180921_015906a.wav,181.0,184.5
BUK5_20180921_015906a.wav,186.0,192.5
BUK5_20180921_015906a.wav,193.0,194.0
BUK5_20180921_015906a.wav,194.5,199.0
BUK5_20180921_015906a.wav,199.5,203.5
BUK5_20180921_015906a.wav,204.0,208.5
BUK5_20180921_015906a.wav,209.0,210.0
BUK5_20180921_015906a.wav,210.5,211.5
BUK5_20180921_015906a.wav,214.5,215.0
BUK5_20180921_015906a.wav,215.5,217.0
BUK5_20180921_015906a.wav,217.5,218.0
BUK5_20180921_015906a.wav,222.0,222.5
BUK5_20180921_015906a.wav,229.0,230.5
BUK5_20180921_015906a.wav,231.5,233.0
BUK5_20180921_015906a.wav,234.0,235.0
BUK5_20180921_015906a.wav,237.5,239.0
BUK5_20180921_015906a.wav,239.5,240.0
BUK5_20180921_015906a.wav,240.5,241.0
BUK5_20180921_015906a.wav,247.5,248.0
BUK5_20180921_015906a.wav,250.0,250.5
BUK5_20180921_015906a.wav,251.0,251.5
BUK5_20180921_015906a.wav,252.0,252.5
BUK5_20180921_015906a.wav,253.0,253.5
BUK5_20180921_015906a.wav,256.0,257.5
BUK5_20180921_015906a.wav,258.0,258.5
BUK5_20180921_015906a.wav,260.0,260.5
BUK5_20180921_015906a.wav,261.0,261.5
BUK5_20180921_015906a.wav,262.5,263.0
BUK5_20180921_015906a.wav,265.0,265.5
BUK5_20180921_015906a.wav,266.0,266.5
BUK5_20180921_015906a.wav,268.5,269.0
BUK5_20180921_015906a.wav,269.5,271.0
BUK5_20180921_015906a.wav,272.0,272.5
BUK5_20180921_015906a.wav,274.5,275.0
BUK5_20180921_015906a.wav,277.0,279.0
BUK5_20180921_015906a.wav,282.5,283.0
BUK5_20180921_015906a.wav,283.5,284.0
BUK5_20180921_015906a.wav,285.0,286.5
BUK5_20180921_015906a.wav,287.0,287.5
BUK5_20180921_015906a.wav,290.0,290.5
BUK5_20180921_015906a.wav,292.5,293.0
BUK5_20180921_015906a.wav,294.5,295.5
BUK5_20180921_015906a.wav,298.5,299.0
BUK5_20180921_015906a.wav,300.0,300.5
BUK5_20180921_015906a.wav,304.5,305.0
BUK5_20180921_015906a.wav,305.5,306.0
BUK5_20180921_015906a.wav,308.0,309.0
BUK5_20180921_015906a.wav,313.0,313.5
BUK5_20180921_015906a.wav,315.0,315.5
BUK5_20180921_015906a.wav,319.0,319.5
BUK5_20180921_015906a.wav,320.5,321.0
BUK5_20180921_015906a.wav,321.5,322.0
BUK5_20180921_015906a.wav,324.5,325.0
BUK5_20180921_015906a.wav,328.0,328.5
BUK5_20180921_015906a.wav,329.0,330.0
BUK5_20180921_015906a.wav,334.0,335.0
BUK5_20180921_015906a.wav,335.5,336.0
BUK5_20180921_015906a.wav,338.0,338.5
BUK5_20180921_015906a.wav,339.5,340.0
BUK5_20180921_015906a.wav,344.0,344.5
BUK5_20180921_015906a.wav,346.5,347.5
BUK5_20180921_015906a.wav,348.0,348.5
BUK5_20180921_015906a.wav,349.0,350.0
BUK5_20180921_015906a.wav,350.5,351.0
BUK5_20180921_015906a.wav,351.5,352.0
BUK5_20180921_015906a.wav,354.0,354.5
BUK5_20180921_015906a.wav,355.5,356.0
BUK5_20180921_015906a.wav,356.5,358.0
BUK5_20180921_015906a.wav,362.5,363.0
BUK5_20180921_015906a.wav,364.0,364.5
BUK5_20180921_015906a.wav,365.0,366.5
BUK5_20180921_015906a.wav,367.0,367.5
BUK5_20180921_015906a.wav,368.5,369.0
BUK5_20180921_015906a.wav,369.5,371.5
BUK5_20180921_015906a.wav,372.0,374.0
BUK5_20180921_015906a.wav,375.5,376.0
BUK5_20180921_015906a.wav,377.0,378.5
BUK5_20180921_015906a.wav,379.5,380.0
BUK5_20180921_015906a.wav,380.5,382.0
BUK5_20180921_015906a.wav,384.0,384.5
BUK5_20180921_015906a.wav,386.0,386.5
BUK5_20180921_015906a.wav,388.0,389.0
BUK5_20180921_015906a.wav,390.5,391.5
BUK5_20180921_015906a.wav,396.0,398.5
BUK5_20180921_015906a.wav,399.0,399.5
BUK5_20180921_015906a.wav,400.0,401.0
BUK5_20180921_015906a.wav,402.5,403.5
BUK5_20180921_015906a.wav,404.5,405.0
BUK5_20180921_015906a.wav,407.0,410.0
BUK5_20180921_015906a.wav,412.5,413.0
BUK5_20180921_015906a.wav,414.0,415.5
BUK5_20180921_015906a.wav,416.5,417.5
BUK5_20180921_015906a.wav,418.0,418.5
BUK5_20180921_015906a.wav,422.5,423.0
BUK5_20180921_015906a.wav,424.0,424.5
BUK5_20180921_015906a.wav,425.5,426.0
BUK5_20180921_015906a.wav,426.5,427.0
BUK5_20180921_015906a.wav,428.0,429.5
BUK5_20180921_015906a.wav,431.0,431.5
BUK5_20180921_015906a.wav,432.0,432.5
BUK5_20180921_015906a.wav,434.0,435.5
BUK5_20180921_015906a.wav,436.0,436.5
BUK5_20180921_015906a.wav,437.5,438.5
BUK5_20180921_015906a.wav,439.0,439.5
BUK5_20180921_015906a.wav,441.5,443.5
BUK5_20180921_015906a.wav,445.5,446.0
BUK5_20180921_015906a.wav,446.5,447.0
BUK5_20180921_015906a.wav,448.0,448.5
BUK5_20180921_015906a.wav,449.5,450.0
BUK5_20180921_015906a.wav,451.5,452.0
BUK5_20180921_015906a.wav,452.5,454.0
BUK5_20180921_015906a.wav,454.5,455.5
BUK5_20180921_015906a.wav,456.5,458.0
BUK5_20180921_015906a.wav,458.5,459.0
BUK5_20180921_015906a.wav,459.5,460.5
BUK5_20180921_015906a.wav,461.5,462.0
BUK5_20180921_015906a.wav,462.5,466.0
BUK5_20180921_015906a.wav,466.5,469.0
BUK5_20180921_015906a.wav,470.5,472.0
BUK5_20180921_015906a.wav,472.5,473.0
BUK5_20180921_015906a.wav,473.5,474.0
BUK5_20180921_015906a.wav,478.5,479.5
BUK5_20180921_015906a.wav,482.5,483.0
BUK5_20180921_015906a.wav,486.0,486.5
BUK5_20180921_015906a.wav,492.5,493.0
BUK5_20180921_015906a.wav,496.5,497.5
BUK5_20180921_015906a.wav,504.0,504.5
BUK5_20180921_015906a.wav,505.5,506.0
BUK5_20180921_015906a.wav,509.5,510.0
BUK5_20180921_015906a.wav,510.5,511.0
BUK5_20180921_015906a.wav,515.0,516.0
BUK5_20180921_015906a.wav,516.5,519.5
BUK5_20180921_015906a.wav,521.5,522.0
BUK5_20180921_015906a.wav,522.5,523.0
BUK5_20180921_015906a.wav,523.5,524.0
BUK5_20180921_015906a.wav,527.0,527.5
BUK5_20180921_015906a.wav,529.0,530.5
BUK5_20180921_015906a.wav,532.0,535.0
BUK5_20180921_015906a.wav,535.5,536.0
BUK5_20180921_015906a.wav,537.5,538.5
BUK5_20180921_015906a.wav,542.0,542.5
BUK5_20180921_015906a.wav,544.5,546.0
BUK5_20180921_015906a.wav,547.0,547.5
BUK5_20180921_015906a.wav,549.0,549.5
BUK5_20180921_015906a.wav,550.0,551.0
BUK5_20180921_015906a.wav,551.5,555.0
BUK5_20180921_015906a.wav,555.5,556.0
BUK5_20180921_015906a.wav,556.5,557.0
BUK5_20180921_015906a.wav,557.5,558.5
BUK5_20180921_015906a.wav,559.0,578.0
BUK5_20180921_015906a.wav,578.5,584.0
BUK5_20180921_015906a.wav,584.5,587.0
BUK5_20180921_015906a.wav,587.5,596.0
BUK5_20180921_015906a.wav,596.5,599.5
BUK5_20180921_015906a.wav,600.0,605.5
BUK5_20180921_015906a.wav,606.0,614.0
BUK5_20180921_015906a.wav,614.5,616.0
BUK5_20180921_015906a.wav,616.5,619.5
BUK5_20180921_015906a.wav,621.5,624.0
BUK5_20180921_015906a.wav,624.5,625.0
BUK5_20180921_015906a.wav,625.5,756.0
BUK5_20180921_015906a.wav,756.5,1004.5
BUK5_20180921_015906a.wav,1005.0,1037.0
BUK5_20180921_015906a.wav,1037.5,1048.0
BUK5_20180921_015906a.wav,1048.5,1051.5
BUK5_20180921_015906a.wav,1052.5,1061.0
BUK5_20180921_015906a.wav,1061.5,1068.0
BUK5_20180921_015906a.wav,1069.0,1076.0
